YAL001C,0.0,0.0,0.0
YAL003W,0.10020825824021787,8.5,0.0
YAL012W,0.0,0.0,0.0
YAL025C,0.0,0.0,0.0
YAL032C,2.8773118567168905,39.416666666666664,0.0
YAL033W,0.0,0.0,0.0
YAL034W-A,0.0,0.0,0.0
YAL035W,0.8864890652190422,7.333333333333333,0.0
YAL038W,0.0,0.0,0.0
YAL041W,1.1665324206233525,33.06969696969697,0.0
YAL043C,8.526016004369145,66.32976190476191,0.0
YAR007C,1.500484337790824,59.28215665913035,0.0
YAR008W,0.675,1.2,0.0
YAR019C,0.721443058371672,78.60317460317461,0.0
YBL003C,0.0,0.0,0.0
YBL004W,1.379214100511481,9.363095238095237,0.0
YBL014C,0.17063492063492064,2.1666666666666665,0.0
YBL018C,0.0,0.0,0.0
YBL020W,0.0,0.0,0.0
YBL023C,1.1750471325183967,7.100079744816587,0.0
YBL026W,3.278167462815279,105.00103668261563,0.0
YBL030C,0.33475415754489585,14.05,5.666666666666667
YBL034C,0.0,0.0,0.0
YBL035C,1.1956738412620767,7.908333333333333,0.0
YBL040C,0.23895047796957136,7.85,0.0
YBL041W,0.6136446706690762,18.85,2.0
YBL050W,1.2432432432432434,28.672222222222224,4.5
YBL074C,0.24166666666666667,15.0,0.0
YBL076C,0.0,0.0,0.0
YBL084C,5.74027972027972,11.07857142857143,0.0
YBL092W,0.0,0.0,0.0
YBL097W,0.0,0.0,0.0
YBL102W,0.10644257703081232,2.6666666666666665,0.0
YBL105C,1.051727367429999,16.636363636363637,0.0
YBR004C,0.0,0.0,0.0
YBR011C,0.2754897266751785,14.75,0.0
YBR024W,0.5,0.0,0.0
YBR029C,0.0,0.0,0.0
YBR038W,0.0,0.0,0.0
YBR049C,0.8746794871794872,10.6,0.0
YBR055C,2.1538250223089106,244.16666666666674,0.0
YBR058C-A,0.9833333333333334,2.0,0.0
YBR060C,3.5585549821357683,29.11688311688312,2.0
YBR070C,0.0,0.0,0.0
YBR079C,3.0981757837554613,67.3686507936508,51.0
